# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
276835,1,5,1,HLT_AK8PFJet200_v1/1,ONE,L1_SingleJet120/1
276837,1,5,140,HLT_AK8PFJet200_v1/140,ONE,L1_SingleJet120/1
276831,1,1,400,HLT_AK8PFJet200_v1/8,ONE,L1_SingleJet120/50
276831,125,2,336,HLT_AK8PFJet200_v1/8,ONE,L1_SingleJet120/42
276831,665,3,280,HLT_AK8PFJet200_v1/8,ONE,L1_SingleJet120/35
276831,1485,4,200,HLT_AK8PFJet200_v1/8,ONE,L1_SingleJet120/25
276834,1,4,200,HLT_AK8PFJet200_v1/8,ONE,L1_SingleJet120/25
276834,411,5,140,HLT_AK8PFJet200_v1/140,ONE,L1_SingleJet120/1
276824,1,1,400,HLT_AK8PFJet200_v1/8,ONE,L1_SingleJet120/50
276832,1,1,400,HLT_AK8PFJet200_v1/8,ONE,L1_SingleJet120/50
276832,6,4,200,HLT_AK8PFJet200_v1/8,ONE,L1_SingleJet120/25
276836,1,5,140,HLT_AK8PFJet200_v1/140,ONE,L1_SingleJet120/1
