# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
281707,150,1,4,HLT_BTagMu_DiJet170_Mu5_v4/4,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
281707,155,0,5,HLT_BTagMu_DiJet170_Mu5_v4/5,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
281707,192,1,4,HLT_BTagMu_DiJet170_Mu5_v4/4,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
281707,321,2,3,HLT_BTagMu_DiJet170_Mu5_v4/3,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
281707,474,3,3,HLT_BTagMu_DiJet170_Mu5_v4/3,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
281707,683,4,3,HLT_BTagMu_DiJet170_Mu5_v4/3,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
281707,872,5,2,HLT_BTagMu_DiJet170_Mu5_v4/2,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
276586,1,3,1,HLT_BTagMu_DiJet170_Mu5_v2/1,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
276586,23,4,1,HLT_BTagMu_DiJet170_Mu5_v2/1,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
276581,1,1,1,HLT_BTagMu_DiJet170_Mu5_v2/1,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
276581,329,2,1,HLT_BTagMu_DiJet170_Mu5_v2/1,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
276582,1,2,1,HLT_BTagMu_DiJet170_Mu5_v2/1,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
276582,442,3,1,HLT_BTagMu_DiJet170_Mu5_v2/1,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
276583,1,3,1,HLT_BTagMu_DiJet170_Mu5_v2/1,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
276584,1,3,1,HLT_BTagMu_DiJet170_Mu5_v2/1,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
